match,league,date,market,selection,model_prob,bookmaker_odds,implied_prob,edge,kelly_stake,confidence,timestamp
Ланс vs Мец,Лига 1 (Франция),2026-03-08,17:00,Исход,Победа хозяев (1),0.5382,1.99,0.5025,0.0684,8.98,📌 НИЗКАЯ,30.6,2026-03-08T17:38:20
Лилль vs Лорьян,Лига 1 (Франция),2026-03-08,19:15,Исход,Победа хозяев (1),0.5126,2.18,0.4587,0.0842,12.46,📌 НИЗКАЯ,33.3,2026-03-08T17:40:27
Лилль vs Лорьян,Лига 1 (Франция),2026-03-08,19:15,Тотал,Больше 2.5,0.5485,1.81,0.5525,0.0324,0.0,📌 НИЗКАЯ,20.6,2026-03-08T17:40:27
Брест vs Гавр,Лига 1 (Франция),2026-03-08,19:15,Исход,Победа хозяев (1),0.5382,1.99,0.5025,0.0684,8.98,📌 НИЗКАЯ,30.6,2026-03-08T17:42:35
Ницца vs Ренн,Лига 1 (Франция),2026-03-08,19:15,Исход,Победа хозяев (1),0.5382,1.99,0.5025,0.0684,8.98,📌 НИЗКАЯ,30.6,2026-03-08T17:44:43
Лион vs ПСЖ,Лига 1 (Франция),2026-03-08,22:45,Исход,Победа хозяев (1),0.5287,2.08,0.4808,0.0796,11.53,📌 НИЗКАЯ,33.2,2026-03-08T17:46:50
Лион vs ПСЖ,Лига 1 (Франция),2026-03-08,22:45,Тотал,Больше 2.5,0.5747,1.74,0.5747,0.0374,0.0,📌 НИЗКАЯ,24.2,2026-03-08T17:46:50
Спарта Роттердам vs PEC Zwolle,Эредивизи (Нидерланды),2026-03-08,14:15,Исход,Победа хозяев (1),0.5319,1.99,0.5025,0.0621,7.39,📌 НИЗКАЯ,28.2,2026-03-08T17:48:58
Go Ahead Eagles vs Твенте,Эредивизи (Нидерланды),2026-03-08,16:30,Тотал,Меньше 3.5,0.6916,1.5,0.6667,0.0685,9.36,📌 НИЗКАЯ,42.9,2026-03-08T17:51:07
Go Ahead Eagles vs Твенте,Эредивизи (Нидерланды),2026-03-08,16:30,Тотал 1Т,Меньше 1.5,0.6238,1.58,0.6329,0.0352,0.0,📌 НИЗКАЯ,27.5,2026-03-08T17:51:07
Fortuna Sittard vs Telstar 1963,Эредивизи (Нидерланды),2026-03-08,16:30,Исход,Победа хозяев (1),0.5403,2.14,0.4673,0.1035,17.14,📌 НИЗКАЯ,41.3,2026-03-08T17:53:14
NAC Breda vs Фейеноорд,Эредивизи (Нидерланды),2026-03-08,18:45,Тотал,Меньше 3.5,0.5655,1.91,0.5236,0.0762,11.0,📌 НИЗКАЯ,35.1,2026-03-08T17:55:22
NAC Breda vs Фейеноорд,Эредивизи (Нидерланды),2026-03-08,18:45,Тотал 1Т,Меньше 1.5,0.5322,1.87,0.5348,0.0349,0.0,📌 НИЗКАЯ,20.0,2026-03-08T17:55:22
НЕК vs Volendam,Эредивизи (Нидерланды),2026-03-08,22:00,DNB,Хозяева (DNB),0.7079,1.88,0.5319,0.2133,0.0,📊 ИНФО,0.0,2026-03-08T17:57:30
CF Estrela da Amadora vs Жил Висенте,Примейра-лига (Португалия),2026-03-08,18:30,Исход,Победа хозяев (1),0.6082,1.73,0.578,0.068,8.94,📌 НИЗКАЯ,36.1,2026-03-08T17:59:38
CF Estrela da Amadora vs Жил Висенте,Примейра-лига (Португалия),2026-03-08,18:30,Тотал,Больше 2.5,0.5278,1.93,0.5181,0.0439,2.52,📌 НИЗКАЯ,22.4,2026-03-08T17:59:38
Бенфика vs Порто,Примейра-лига (Португалия),2026-03-08,21:00,Исход,Победа хозяев (1),0.6734,1.51,0.6623,0.0536,4.14,📌 НИЗКАЯ,42.0,2026-03-08T18:01:45
Санта Клара vs Vitória,Примейра-лига (Португалия),2026-03-08,23:30,Исход,Победа хозяев (1),0.5459,1.99,0.5025,0.076,10.89,📌 НИЗКАЯ,33.5,2026-03-08T18:03:53
КПР vs Мидлсбро,Чемпионшип (Англия Д2),2026-03-08,19:30,Исход,Победа хозяев (1),0.6249,1.78,0.5618,0.0993,18.0,✅ СРЕДНЯЯ,54.8,2026-03-08T18:06:01
Барселона vs Реал Овьедо,Ла Лига (Испания),2026-03-09,23:00,DNB,Хозяева (DNB),0.6476,2.08,0.4808,0.2004,0.0,📊 ИНФО,0.0,2026-03-09T12:50:28
Лацио vs Сассуоло,Серия А (Италия),2026-03-09,22:45,Исход,Победа хозяев (1),0.5414,1.99,0.5025,0.0716,9.78,📌 НИЗКАЯ,31.8,2026-03-09T12:53:06
Лацио vs Сассуоло,Серия А (Италия),2026-03-09,22:45,Тотал,Больше 2.5,0.5858,1.68,0.5952,0.0303,0.0,📌 НИЗКАЯ,23.0,2026-03-09T12:53:06
CD Tondela vs Рио Аве,Примейра-лига (Португалия),2026-03-09,23:15,Исход,Победа хозяев (1),0.5793,1.92,0.5208,0.0925,15.26,📌 НИЗКАЯ,41.1,2026-03-09T12:57:21
Барселона vs Реал Овьедо,Ла Лига (Испания),2026-03-09,23:00,DNB,Хозяева (DNB),0.6476,2.08,0.4808,0.2004,0.0,📊 ИНФО,0.0,2026-03-09T15:18:37
Лацио vs Сассуоло,Серия А,2026-03-09,22:45,Исход,Победа хозяев (1),0.525,1.99,0.5025,0.0552,5.66,📌 НИЗКАЯ,25.6,2026-03-09T15:21:58
CD Tondela vs Рио Аве,Примейра-лига (Португалия),2026-03-09,23:15,DNB,Хозяева (DNB),0.8509,1.47,0.6803,0.2182,0.0,📊 ИНФО,0.0,2026-03-09T15:24:07
Барселона vs Реал Овьедо,Ла Лига (Испания),2026-03-09,23:00,DNB,Хозяева (DNB),0.6476,2.08,0.4808,0.2004,0.0,📊 ИНФО,0.0,2026-03-09T15:57:03
Лацио vs Сассуоло,Серия А,2026-03-09,22:45,Исход,Победа хозяев (1),0.525,1.99,0.5025,0.0552,5.66,📌 НИЗКАЯ,25.6,2026-03-09T15:59:11
CD Tondela vs Рио Аве,Примейра-лига (Португалия),2026-03-09,23:15,DNB,Хозяева (DNB),0.8509,1.47,0.6803,0.2182,0.0,📊 ИНФО,0.0,2026-03-09T16:01:20
Галатасарай vs Ливерпуль,Лига Чемпионов,2026-03-10,20:45,Исход,Победа хозяев (1),0.5757,1.86,0.5376,0.0733,10.29,📌 НИЗКАЯ,35.0,2026-03-10T13:24:10
Ньюкасл vs Барселона,Лига Чемпионов,2026-03-10,23:00,DNB,Хозяева (DNB),0.7396,1.7,0.5882,0.1925,0.0,📊 ИНФО,0.0,2026-03-10T13:27:32
Club Atlético de Madrid vs Тоттенхэм,Лига Чемпионов,2026-03-10,23:00,Тотал,Больше 2.5,0.6101,1.77,0.565,0.0834,12.97,✅ СРЕДНЯЯ,48.8,2026-03-10T13:30:51
Club Atlético de Madrid vs Тоттенхэм,Лига Чемпионов,2026-03-10,23:00,Исход,Победа хозяев (1),0.5773,2.05,0.4878,0.121,21.84,📌 НИЗКАЯ,48.2,2026-03-10T13:30:51
Club Atlético de Madrid vs Тоттенхэм,Лига Чемпионов,2026-03-10,23:00,Тотал 1Т,Больше 0.5,0.7638,1.31,0.7634,0.0539,0.23,📌 НИЗКАЯ,43.2,2026-03-10T13:30:51
Аталанта vs Bayern München,Лига Чемпионов,2026-03-10,23:00,DNB,Хозяева (DNB),0.7138,1.69,0.5917,0.1636,0.0,📊 ИНФО,0.0,2026-03-10T13:33:30
Портсмут vs Суонси,Чемпионшип (Англия Д2),2026-03-10,22:45,DNB,Хозяева (DNB),0.7621,1.55,0.6452,0.1621,0.0,📊 ИНФО,0.0,2026-03-10T13:35:37
Лестер vs Бристоль,Чемпионшип (Англия Д2),2026-03-10,22:45,Тотал,Больше 2.5,0.5992,1.89,0.5291,0.1045,0.0,📊 ИНФО,0.0,2026-03-10T13:37:45
Шеффилд Уэнсдей vs Уотфорд,Чемпионшип (Англия Д2),2026-03-10,22:45,DNB,Хозяева (DNB),0.7621,1.55,0.6452,0.1621,0.0,📊 ИНФО,0.0,2026-03-10T13:39:53
Wrexham vs Халл,Чемпионшип (Англия Д2),2026-03-10,22:45,DNB,Хозяева (DNB),0.7996,1.34,0.7463,0.1056,0.0,📊 ИНФО,0.0,2026-03-10T13:42:00
Миллуолл vs Дерби,Чемпионшип (Англия Д2),2026-03-10,22:45,DNB,Хозяева (DNB),0.7621,1.55,0.6452,0.1621,0.0,📊 ИНФО,0.0,2026-03-10T13:44:08
Сток vs Ипсвич,Чемпионшип (Англия Д2),2026-03-10,23:00,Исход,Победа хозяев,0.7205,1.62,0.6173,0.1429,0.0,📊 ИНФО,0.0,2026-03-10T13:46:16
Галатасарай vs Ливерпуль,Лига Чемпионов,2026-03-10,20:45,Двойной шанс,1X,0.8078,1.27,0.7874,0.0755,7.19,✅ СРЕДНЯЯ,57.6,2026-03-10T20:21:55
Галатасарай vs Ливерпуль,Лига Чемпионов,2026-03-10,20:45,Исход,Победа хозяев (1),0.5897,1.86,0.5376,0.0873,8.45,✅ СРЕДНЯЯ,48.4,2026-03-10T20:21:55
Ньюкасл vs Барселона,Лига Чемпионов,2026-03-10,23:00,Двойной шанс,1X,0.7371,1.4,0.7143,0.0729,6.0,✅ СРЕДНЯЯ,52.8,2026-03-10T20:26:06
Ньюкасл vs Барселона,Лига Чемпионов,2026-03-10,23:00,DNB,Хозяева (DNB),0.642,1.7,0.5882,0.095,9.79,✅ СРЕДНЯЯ,51.9,2026-03-10T20:26:06
Аталанта vs Bayern München,Лига Чемпионов,2026-03-10,23:00,DNB,Хозяева (DNB),0.6313,1.69,0.5917,0.081,7.26,✅ СРЕДНЯЯ,46.8,2026-03-10T20:30:15
Аталанта vs Bayern München,Лига Чемпионов,2026-03-10,23:00,Двойной шанс,1X,0.7171,1.42,0.7042,0.0621,3.25,📌 НИЗКАЯ,40.0,2026-03-10T20:30:15
Club Atlético de Madrid vs Тоттенхэм,Лига Чемпионов,2026-03-10,23:00,Двойной шанс,1X,0.802,1.32,0.7576,0.0975,13.75,✅ СРЕДНЯЯ,61.2,2026-03-10T20:34:24
Club Atlético de Madrid vs Тоттенхэм,Лига Чемпионов,2026-03-10,23:00,Исход,Победа хозяев (1),0.5976,2.05,0.4878,0.1413,16.08,✅ СРЕДНЯЯ,54.8,2026-03-10T20:34:24
Club Atlético de Madrid vs Тоттенхэм,Лига Чемпионов,2026-03-10,23:00,Тотал,Больше 2.5,0.6197,1.77,0.565,0.0929,9.43,✅ СРЕДНЯЯ,49.4,2026-03-10T20:34:24
Club Atlético de Madrid vs Тоттенхэм,Лига Чемпионов,2026-03-10,23:00,Тотал,Больше 1.5,0.8284,1.22,0.8197,0.0621,3.61,📌 НИЗКАЯ,42.6,2026-03-10T20:34:24
Club Atlético de Madrid vs Тоттенхэм,Лига Чемпионов,2026-03-10,23:00,Тотал 1Т,Больше 0.5,0.7584,1.31,0.7634,0.0485,0.0,📌 НИЗКАЯ,38.5,2026-03-10T20:34:24
Club Atlético de Madrid vs Тоттенхэм,Лига Чемпионов,2026-03-10,23:00,Двойной шанс,12,0.7927,1.24,0.8065,0.0427,0.0,📌 НИЗКАЯ,36.8,2026-03-10T20:34:24
Портсмут vs Суонси,Чемпионшип (Англия Д2),2026-03-10,22:45,DNB,Хозяева (DNB),0.676,1.55,0.6452,0.076,6.52,✅ СРЕДНЯЯ,51.9,2026-03-10T20:38:23
Лестер vs Бристоль,Чемпионшип (Англия Д2),2026-03-10,22:45,Тотал,Больше 2.5,0.5926,1.89,0.5291,0.098,0.0,📊 ИНФО,0.0,2026-03-10T20:41:21
Шеффилд Уэнсдей vs Уотфорд,Чемпионшип (Англия Д2),2026-03-10,22:45,DNB,Хозяева (DNB),0.676,1.55,0.6452,0.076,6.52,✅ СРЕДНЯЯ,51.9,2026-03-10T20:44:18
Wrexham vs Халл,Чемпионшип (Англия Д2),2026-03-10,22:45,DNB,Хозяева (DNB),0.7821,1.34,0.7463,0.0881,0.0,📊 ИНФО,0.0,2026-03-10T20:47:15
Миллуолл vs Дерби,Чемпионшип (Англия Д2),2026-03-10,22:45,DNB,Хозяева (DNB),0.676,1.55,0.6452,0.076,6.52,✅ СРЕДНЯЯ,51.9,2026-03-10T20:50:12
Сток vs Ипсвич,Чемпионшип (Англия Д2),2026-03-10,23:00,Исход,Победа хозяев,0.6936,1.62,0.6173,0.1159,0.0,📊 ИНФО,0.0,2026-03-10T20:53:09
Байер vs Арсенал,Лига Чемпионов,2026-03-11,20:45,Двойной шанс,1X,0.7683,1.36,0.7353,0.0845,23.39,✅ СРЕДНЯЯ,60.4,2026-03-11T09:52:53
Байер vs Арсенал,Лига Чемпионов,2026-03-11,20:45,Исход,Победа хозяев (1),0.5268,2.14,0.4673,0.0903,20.95,📌 НИЗКАЯ,36.2,2026-03-11T09:52:53
ПСЖ vs Челси,Лига Чемпионов,2026-03-11,23:00,Двойной шанс,1X,0.7393,1.4,0.7143,0.075,16.4,✅ СРЕДНЯЯ,56.6,2026-03-11T09:57:03
ПСЖ vs Челси,Лига Чемпионов,2026-03-11,23:00,DNB,Хозяева (DNB),0.6553,1.66,0.6024,0.0951,24.94,✅ СРЕДНЯЯ,56.0,2026-03-11T09:57:03
Sava Strmec vs Спортинг,Лига Чемпионов,2026-03-11,23:00,Двойной шанс,1X,0.6378,1.85,0.5405,0.1351,39.69,✅ СРЕДНЯЯ,61.0,2026-03-11T10:00:16
Sava Strmec vs Спортинг,Лига Чемпионов,2026-03-11,23:00,Тотал,Больше 1.5,0.6102,1.61,0.6211,0.0306,0.0,📌 НИЗКАЯ,25.0,2026-03-11T10:00:16
Реал Мадрид vs Ман Сити,Лига Чемпионов,2026-03-11,23:00,DNB,Хозяева (DNB),0.8418,1.19,0.8403,0.0603,1.77,📌 НИЗКАЯ,45.1,2026-03-11T10:03:25
Реал Мадрид vs Ман Сити,Лига Чемпионов,2026-03-11,23:00,Двойной шанс,1X,0.8664,1.14,0.8772,0.0507,0.0,📌 НИЗКАЯ,42.2,2026-03-11T10:03:25
Mirassol vs Santos,Жюпиле Про Лига (Бельгия),2026-03-11,03:30,Двойной шанс,1X,0.7728,1.31,0.7634,0.0629,7.46,📌 НИЗКАЯ,45.9,2026-03-11T10:06:24
Mirassol vs Santos,Жюпиле Про Лига (Бельгия),2026-03-11,03:30,Исход,Победа хозяев (1),0.5564,1.92,0.5208,0.0695,13.9,📌 НИЗКАЯ,32.4,2026-03-11T10:06:24
CA Mineiro vs Насьонал,Жюпиле Про Лига (Бельгия),2026-03-12,01:00,Двойной шанс,1X,0.7728,1.31,0.7634,0.0629,7.46,📌 НИЗКАЯ,45.9,2026-03-11T10:09:21
CA Mineiro vs Насьонал,Жюпиле Про Лига (Бельгия),2026-03-12,01:00,Исход,Победа хозяев (1),0.5564,1.92,0.5208,0.0695,13.9,📌 НИЗКАЯ,32.4,2026-03-11T10:09:21
EC Bahia vs EC Vitória,Жюпиле Про Лига (Бельгия),2026-03-12,02:00,Двойной шанс,1X,0.7753,1.3,0.7692,0.06,4.97,📌 НИЗКАЯ,45.0,2026-03-11T10:12:19
EC Bahia vs EC Vitória,Жюпиле Про Лига (Бельгия),2026-03-12,02:00,Исход,Победа хозяев (1),0.5603,1.88,0.5319,0.0624,11.37,📌 НИЗКАЯ,30.5,2026-03-11T10:12:19
Мидлсбро vs Charlton Athletic,Чемпионшип (Англия Д2),2026-03-11,22:45,Тотал,Больше 2.5,0.6106,1.72,0.5814,0.0669,13.09,📌 НИЗКАЯ,35.9,2026-03-11T10:15:16
Вест Бромвич vs Саутгемптон,Чемпионшип (Англия Д2),2026-03-11,22:45,Тотал,Больше 2.5,0.4636,2.78,0.3597,0.1271,0.0,📊 ИНФО,0.0,2026-03-11T10:18:12
Норвич vs Шеффилд Юнайтед,Чемпионшип (Англия Д2),2026-03-11,22:45,Исход,Победа хозяев (1),0.5121,2.13,0.4695,0.0738,15.05,📌 НИЗКАЯ,30.1,2026-03-11T10:21:09
Оксфорд vs Блэкберн,Чемпионшип (Англия Д2),2026-03-11,22:45,DNB,Хозяева (DNB),0.676,1.55,0.6452,0.076,16.3,✅ СРЕДНЯЯ,51.9,2026-03-11T10:24:09
Бирмингем vs КПР,Чемпионшип (Англия Д2),2026-03-11,22:45,Тотал,Меньше 3.5,0.6185,1.86,0.5376,0.1158,0.0,📊 ИНФО,0.0,2026-03-11T10:27:06
Ковентри vs Престон,Чемпионшип (Англия Д2),2026-03-11,23:00,DNB,Хозяева (DNB),0.676,1.55,0.6452,0.076,16.3,✅ СРЕДНЯЯ,51.9,2026-03-11T10:30:02
Denmark W vs Persik Kediri,Жюпиле Про Лига (Бельгия),2026-03-12,03:30,Двойной шанс,1X,0.7507,1.32,0.7576,0.0461,0.0,📌 НИЗКАЯ,40.8,2026-03-12T14:36:58
Denmark W vs Persik Kediri,Жюпиле Про Лига (Бельгия),2026-03-12,03:30,DNB,Хозяева (DNB),0.58,1.79,0.5587,0.0605,9.09,📌 НИЗКАЯ,31.5,2026-03-12T14:36:58
CR Flamengo vs Cruzeiro EC,Жюпиле Про Лига (Бельгия),2026-03-12,03:30,Двойной шанс,1X,0.7728,1.31,0.7634,0.0629,7.46,📌 НИЗКАЯ,45.9,2026-03-12T14:39:56
CR Flamengo vs Cruzeiro EC,Жюпиле Про Лига (Бельгия),2026-03-12,03:30,Исход,Победа хозяев (1),0.5564,1.92,0.5208,0.0695,13.9,📌 НИЗКАЯ,32.4,2026-03-12T14:39:56
Clube do Remo vs Fluminense,Жюпиле Про Лига (Бельгия),2026-03-13,01:00,Двойной шанс,1X,0.7651,1.34,0.7463,0.0711,13.91,✅ СРЕДНЯЯ,56.3,2026-03-12T14:42:53
Clube do Remo vs Fluminense,Жюпиле Про Лига (Бельгия),2026-03-13,01:00,Исход,Победа хозяев (1),0.5486,2.01,0.4975,0.0832,19.05,📌 НИЗКАЯ,35.8,2026-03-12T14:42:53
CR Vasco da Gama vs SE Palmeiras,Жюпиле Про Лига (Бельгия),2026-03-13,01:30,Двойной шанс,1X,0.7728,1.31,0.7634,0.0629,7.46,📌 НИЗКАЯ,45.9,2026-03-12T14:45:50
CR Vasco da Gama vs SE Palmeiras,Жюпиле Про Лига (Бельгия),2026-03-13,01:30,Исход,Победа хозяев (1),0.5564,1.92,0.5208,0.0695,13.9,📌 НИЗКАЯ,32.4,2026-03-12T14:45:50
São Paulo vs Chapecoense AF,Жюпиле Про Лига (Бельгия),2026-03-13,02:00,Двойной шанс,1X,0.7728,1.31,0.7634,0.0629,7.46,📌 НИЗКАЯ,45.9,2026-03-12T14:48:47
São Paulo vs Chapecoense AF,Жюпиле Про Лига (Бельгия),2026-03-13,02:00,Исход,Победа хозяев (1),0.5564,1.92,0.5208,0.0695,13.9,📌 НИЗКАЯ,32.4,2026-03-12T14:48:47
Сандерленд vs Брайтон,Премьер-лига (Англия),2026-03-14,18:00,Двойной шанс,1X,0.766,1.34,0.7463,0.0719,14.55,✅ СРЕДНЯЯ,56.6,2026-03-12T18:50:54
Сандерленд vs Брайтон,Премьер-лига (Англия),2026-03-14,18:00,Исход,Победа хозяев (1),0.5345,2.08,0.4808,0.0855,19.41,📌 НИЗКАЯ,35.4,2026-03-12T18:50:54
Бёрнли vs Борнмут,Премьер-лига (Англия),2026-03-14,18:00,DNB,Хозяева (DNB),0.7525,1.32,0.7576,0.0479,0.0,📌 НИЗКАЯ,41.4,2026-03-12T18:53:52
Бёрнли vs Борнмут,Премьер-лига (Англия),2026-03-14,18:00,Двойной шанс,1X,0.8011,1.22,0.8197,0.0389,0.0,📌 НИЗКАЯ,38.7,2026-03-12T18:53:52
Челси vs Ньюкасл,Премьер-лига (Англия),2026-03-14,20:30,Двойной шанс,1X,0.7739,1.31,0.7634,0.064,8.36,📌 НИЗКАЯ,46.2,2026-03-12T18:56:50
Челси vs Ньюкасл,Премьер-лига (Англия),2026-03-14,20:30,Исход,Победа хозяев (1),0.5424,1.99,0.5025,0.0726,15.05,📌 НИЗКАЯ,32.2,2026-03-12T18:56:50
Арсенал vs Эвертон,Премьер-лига (Англия),2026-03-14,20:30,Двойной шанс,1X,0.6555,1.53,0.6536,0.0477,1.04,📌 НИЗКАЯ,33.8,2026-03-12T18:59:47
Арсенал vs Эвертон,Премьер-лига (Англия),2026-03-14,20:30,DNB,Хозяева (DNB),0.5448,1.91,0.5236,0.0579,8.35,📌 НИЗКАЯ,28.0,2026-03-12T18:59:47
Вест Хэм vs Ман Сити,Премьер-лига (Англия),2026-03-14,23:00,Тотал,Меньше 3.5,0.6882,1.47,0.6803,0.0521,4.65,📌 НИЗКАЯ,37.7,2026-03-12T19:02:44
Deportivo Alavés vs Вильярреал,Ла Лига (Испания),2026-03-13,23:00,Двойной шанс,1X,0.8089,1.24,0.8065,0.0589,2.37,📌 НИЗКАЯ,44.7,2026-03-12T19:05:41
Deportivo Alavés vs Вильярреал,Ла Лига (Испания),2026-03-13,23:00,Тотал,Больше 1.5,0.7778,1.26,0.7937,0.0345,0.0,📌 НИЗКАЯ,37.4,2026-03-12T19:05:41
Deportivo Alavés vs Вильярреал,Ла Лига (Испания),2026-03-13,23:00,Исход,Победа хозяев (1),0.5678,1.86,0.5376,0.0651,12.24,📌 НИЗКАЯ,32.0,2026-03-12T19:05:41
Deportivo Alavés vs Вильярреал,Ла Лига (Испания),2026-03-13,23:00,Тотал,Больше 2.5,0.5366,1.88,0.5319,0.0393,1.88,📌 НИЗКАЯ,21.7,2026-03-12T19:05:41
Жирона vs Атлетик Бильбао,Ла Лига (Испания),2026-03-14,16:00,Двойной шанс,1X,0.7694,1.28,0.7812,0.0428,0.0,📌 НИЗКАЯ,39.8,2026-03-12T19:08:38
Жирона vs Атлетик Бильбао,Ла Лига (Испания),2026-03-14,16:00,Тотал,Больше 1.5,0.8212,1.2,0.8333,0.0422,0.0,📌 НИЗКАЯ,39.7,2026-03-12T19:08:38
Жирона vs Атлетик Бильбао,Ла Лига (Испания),2026-03-14,16:00,Тотал,Больше 2.5,0.604,1.71,0.5848,0.0588,8.68,📌 НИЗКАЯ,33.0,2026-03-12T19:08:38
Жирона vs Атлетик Бильбао,Ла Лига (Испания),2026-03-14,16:00,Исход,Победа хозяев (1),0.5414,1.91,0.5236,0.0511,7.01,📌 НИЗКАЯ,25.6,2026-03-12T19:08:38
Club Atlético de Madrid vs Хетафе,Ла Лига (Испания),2026-03-14,18:15,Тотал,Больше 2.5,0.6955,1.56,0.641,0.0955,28.44,✅ СРЕДНЯЯ,59.3,2026-03-12T19:11:35
Club Atlético de Madrid vs Хетафе,Ла Лига (Испания),2026-03-14,18:15,Тотал,Больше 1.5,0.8714,1.15,0.8696,0.0566,2.64,📌 НИЗКАЯ,44.0,2026-03-12T19:11:35
Club Atlético de Madrid vs Хетафе,Ла Лига (Испания),2026-03-14,18:15,Тотал 1Т,Больше 0.5,0.797,1.24,0.8065,0.047,0.0,📌 НИЗКАЯ,41.1,2026-03-12T19:11:35
Реал Овьедо vs Валенсия,Ла Лига (Испания),2026-03-14,20:30,Двойной шанс,1X,0.8274,1.2,0.8333,0.0524,0.0,📌 НИЗКАЯ,42.7,2026-03-12T19:14:33
Реал Овьедо vs Валенсия,Ла Лига (Испания),2026-03-14,20:30,Исход,Победа хозяев (1),0.6311,1.65,0.6061,0.0627,11.92,📌 НИЗКАЯ,36.3,2026-03-12T19:14:33
Реал Овьедо vs Валенсия,Ла Лига (Испания),2026-03-14,20:30,Тотал,Больше 2.5,0.6929,1.44,0.6944,0.0441,0.0,📌 НИЗКАЯ,35.7,2026-03-12T19:14:33
Реал Мадрид vs Elche CF,Ла Лига (Испания),2026-03-14,23:00,Исход,Победа хозяев (1),0.7181,1.41,0.7092,0.0515,5.74,📌 НИЗКАЯ,44.9,2026-03-12T19:17:30
Реал Мадрид vs Elche CF,Ла Лига (Испания),2026-03-14,23:00,Двойной шанс,1X,0.8824,1.12,0.8929,0.052,0.0,📌 НИЗКАЯ,42.6,2026-03-12T19:17:30
Торино vs Парма,Серия А (Италия),2026-03-13,22:45,Двойной шанс,1X,0.7798,1.32,0.7576,0.0753,17.22,✅ СРЕДНЯЯ,57.6,2026-03-12T19:20:27
Торино vs Парма,Серия А (Италия),2026-03-13,22:45,Исход,Победа хозяев (1),0.5471,2.0,0.5,0.0793,17.67,📌 НИЗКАЯ,34.6,2026-03-12T19:20:27
Интер vs Аталанта,Серия А (Италия),2026-03-14,17:00,Тотал,Больше 2.5,0.6146,1.78,0.5618,0.0893,22.59,✅ СРЕДНЯЯ,48.0,2026-03-12T19:23:24
Интер vs Аталанта,Серия А (Италия),2026-03-14,17:00,Исход,Победа хозяев (1),0.6193,1.76,0.5682,0.0874,22.18,✅ СРЕДНЯЯ,47.8,2026-03-12T19:23:24
Интер vs Аталанта,Серия А (Италия),2026-03-14,17:00,Двойной шанс,1X,0.8326,1.21,0.8264,0.064,6.63,📌 НИЗКАЯ,43.2,2026-03-12T19:23:24
Интер vs Аталанта,Серия А (Италия),2026-03-14,17:00,Тотал,Больше 1.5,0.8247,1.22,0.8197,0.0589,5.27,📌 НИЗКАЯ,41.7,2026-03-12T19:23:24
Интер vs Аталанта,Серия А (Италия),2026-03-14,17:00,Тотал 1Т,Больше 0.5,0.7563,1.31,0.7634,0.0464,0.0,📌 НИЗКАЯ,37.9,2026-03-12T19:23:24
Интер vs Аталанта,Серия А (Италия),2026-03-14,17:00,Двойной шанс,12,0.7963,1.23,0.813,0.0402,0.0,📌 НИЗКАЯ,36.1,2026-03-12T19:23:24
Наполи vs Лечче,Серия А (Италия),2026-03-14,20:00,Двойной шанс,1X,0.7952,1.22,0.8197,0.0329,0.0,📌 НИЗКАЯ,33.9,2026-03-12T19:26:21
Наполи vs Лечче,Серия А (Италия),2026-03-14,20:00,DNB,Хозяева (DNB),0.7311,1.34,0.7463,0.0371,0.0,📌 НИЗКАЯ,33.6,2026-03-12T19:26:21
Удинезе vs Ювентус,Серия А (Италия),2026-03-14,22:45,Двойной шанс,1X,0.6909,1.55,0.6452,0.0909,24.15,✅ СРЕДНЯЯ,54.5,2026-03-12T19:29:18
Удинезе vs Ювентус,Серия А (Италия),2026-03-14,22:45,DNB,Хозяева (DNB),0.5866,2.03,0.4926,0.1285,34.75,✅ СРЕДНЯЯ,53.9,2026-03-12T19:29:18
Удинезе vs Ювентус,Серия А (Италия),2026-03-14,22:45,Тотал,Больше 1.5,0.782,1.29,0.7752,0.0571,5.71,📌 НИЗКАЯ,41.1,2026-03-12T19:29:18
Удинезе vs Ювентус,Серия А (Италия),2026-03-14,22:45,Тотал 1Т,Больше 0.5,0.7194,1.37,0.7299,0.0406,0.0,📌 НИЗКАЯ,33.7,2026-03-12T19:29:18
Удинезе vs Ювентус,Серия А (Италия),2026-03-14,22:45,Тотал,Больше 2.5,0.5474,1.98,0.5051,0.0754,16.03,📌 НИЗКАЯ,30.4,2026-03-12T19:29:18
Боруссия М vs Санкт-Паули,Бундеслига (Германия),2026-03-13,22:30,Двойной шанс,1X,0.764,1.35,0.7407,0.0751,16.81,✅ СРЕДНЯЯ,57.5,2026-03-12T19:32:16
Боруссия М vs Санкт-Паули,Бундеслига (Германия),2026-03-13,22:30,Исход,Победа хозяев (1),0.519,2.13,0.4695,0.0806,17.51,📌 НИЗКАЯ,32.7,2026-03-12T19:32:16
Хоффенхайм vs Вольфсбург,Бундеслига (Германия),2026-03-14,17:30,Двойной шанс,1X,0.8389,1.19,0.8403,0.0573,0.0,📌 НИЗКАЯ,44.2,2026-03-12T19:35:14
Хоффенхайм vs Вольфсбург,Бундеслига (Германия),2026-03-14,17:30,Тотал,Больше 1.5,0.746,1.32,0.7576,0.0381,0.0,📌 НИЗКАЯ,38.1,2026-03-12T19:35:14
Хоффенхайм vs Вольфсбург,Бундеслига (Германия),2026-03-14,17:30,Исход,Победа хозяев (1),0.5977,1.77,0.565,0.0693,14.13,📌 НИЗКАЯ,35.6,2026-03-12T19:35:14
